-1.000000000000000000e+00	-2.837312332300050421e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.899497487437185494e-01	-1.385786228042564128e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.798994974874372099e-01	-1.683029042558209953e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.698492462311557594e-01	-2.877393846093494023e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.597989949748744198e-01	-3.802771060254193092e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.497487437185929693e-01	-3.275117136221650238e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.396984924623115187e-01	-2.761940640115598367e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.296482412060301792e-01	-3.561179289164909889e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.195979899497487287e-01	-2.742331265998425138e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.095477386934673891e-01	-2.032164142620351832e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.994974874371859386e-01	-4.221670991876126600e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.894472361809044880e-01	-3.764317642009924469e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.793969849246231485e-01	-2.415331372968196000e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.693467336683416979e-01	-2.830506052641552639e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.592964824120603584e-01	-3.884158212155075507e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.492462311557789079e-01	9.458897411858568915e-02	1.499999999999999944e-02	4.000000000000000222e-01
-8.391959798994974573e-01	-2.039126218634757848e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.291457286432161178e-01	-1.175556685320795935e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.190954773869346672e-01	-3.106308947528946263e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.090452261306533277e-01	-6.178619153781144124e-01	1.499999999999999944e-02	4.000000000000000222e-01
-7.989949748743718771e-01	-1.094245752426142637e+00	1.499999999999999944e-02	4.000000000000000222e-01
-7.889447236180904266e-01	-2.865564459220444782e+00	1.499999999999999944e-02	4.000000000000000222e-01
-7.788944723618089760e-01	-1.862032289225673543e+00	1.499999999999999944e-02	4.000000000000000222e-01
-7.688442211055276365e-01	-1.945300816380211684e+00	1.499999999999999944e-02	4.000000000000000222e-01
-7.587939698492462970e-01	-1.765441158006147537e+00	1.499999999999999944e-02	4.000000000000000222e-01
-7.487437185929648464e-01	6.281794462103706955e-02	1.499999999999999944e-02	4.000000000000000222e-01
-7.386934673366833959e-01	-2.000024404825990310e+00	1.499999999999999944e-02	4.000000000000000222e-01
-7.286432160804019453e-01	-7.749119163919435671e-01	1.499999999999999944e-02	4.000000000000000222e-01
-7.185929648241206058e-01	-1.217070193020149071e+00	1.499999999999999944e-02	4.000000000000000222e-01
-7.085427135678392663e-01	-2.480725728579037170e+00	1.499999999999999944e-02	4.000000000000000222e-01
-6.984924623115578157e-01	-1.025689460126333330e-01	1.499999999999999944e-02	4.000000000000000222e-01
-6.884422110552763652e-01	-2.274536162045199816e+00	1.499999999999999944e-02	4.000000000000000222e-01
-6.783919597989949146e-01	-6.871552405059124791e-01	1.499999999999999944e-02	4.000000000000000222e-01
-6.683417085427135751e-01	-2.335257642887329066e+00	1.499999999999999944e-02	4.000000000000000222e-01
-6.582914572864322356e-01	-2.271995230658009568e+00	1.499999999999999944e-02	4.000000000000000222e-01
-6.482412060301507850e-01	-6.597659520509198128e-01	1.499999999999999944e-02	4.000000000000000222e-01
-6.381909547738693345e-01	-2.122727832738824372e+00	1.499999999999999944e-02	4.000000000000000222e-01
-6.281407035175878839e-01	-2.260497375944714449e+00	1.499999999999999944e-02	4.000000000000000222e-01
-6.180904522613065444e-01	-1.597424880231723021e+00	1.499999999999999944e-02	4.000000000000000222e-01
-6.080402010050250938e-01	4.056937914800970990e-01	1.499999999999999944e-02	4.000000000000000222e-01
-5.979899497487437543e-01	-1.061495343163653127e-01	1.499999999999999944e-02	4.000000000000000222e-01
-5.879396984924623037e-01	-1.170396396466812261e+00	1.499999999999999944e-02	4.000000000000000222e-01
-5.778894472361808532e-01	-8.477550381601631768e-01	1.499999999999999944e-02	4.000000000000000222e-01
-5.678391959798995137e-01	-1.376420692938487456e+00	1.499999999999999944e-02	4.000000000000000222e-01
-5.577889447236180631e-01	-2.147349804073113155e+00	1.499999999999999944e-02	4.000000000000000222e-01
-5.477386934673367236e-01	-2.685450985309509875e-01	1.499999999999999944e-02	4.000000000000000222e-01
-5.376884422110552730e-01	-3.738730737298961437e-01	1.499999999999999944e-02	4.000000000000000222e-01
-5.276381909547738225e-01	-1.706553016655952604e+00	1.499999999999999944e-02	4.000000000000000222e-01
-5.175879396984924830e-01	9.918127011214517008e-01	1.499999999999999944e-02	4.000000000000000222e-01
-5.075376884422110324e-01	-1.864326623035111874e-01	1.499999999999999944e-02	4.000000000000000222e-01
-4.974874371859296929e-01	-1.382215047483668524e+00	1.499999999999999944e-02	4.000000000000000222e-01
-4.874371859296482423e-01	1.555441998744503840e+00	1.499999999999999944e-02	4.000000000000000222e-01
-4.773869346733667918e-01	-8.591399842733247194e-01	1.499999999999999944e-02	4.000000000000000222e-01
-4.673366834170854522e-01	-5.934535899937418701e-01	1.499999999999999944e-02	4.000000000000000222e-01
-4.572864321608040017e-01	-2.165265683616694192e-01	1.499999999999999944e-02	4.000000000000000222e-01
-4.472361809045225511e-01	-1.424898466509717521e+00	1.499999999999999944e-02	4.000000000000000222e-01
-4.371859296482412116e-01	1.739051462667776105e-01	1.499999999999999944e-02	4.000000000000000222e-01
-4.271356783919597611e-01	1.912784959997691492e-01	1.499999999999999944e-02	4.000000000000000222e-01
-4.170854271356784215e-01	2.733014280129388018e-02	1.499999999999999944e-02	4.000000000000000222e-01
-4.070351758793969710e-01	1.194532067063187875e-01	1.499999999999999944e-02	4.000000000000000222e-01
-3.969849246231155204e-01	-1.237839587635169436e-01	1.499999999999999944e-02	4.000000000000000222e-01
-3.869346733668341809e-01	1.360129026585511713e+00	1.499999999999999944e-02	4.000000000000000222e-01
-3.768844221105527303e-01	-1.367346234783595627e+00	1.499999999999999944e-02	4.000000000000000222e-01
-3.668341708542713908e-01	-1.471563822470272953e+00	1.499999999999999944e-02	4.000000000000000222e-01
-3.567839195979899403e-01	-6.546487664560864950e-01	1.499999999999999944e-02	4.000000000000000222e-01
-3.467336683417084897e-01	8.059932483635540157e-01	1.499999999999999944e-02	4.000000000000000222e-01
-3.366834170854271502e-01	3.445306206425691742e-01	1.499999999999999944e-02	4.000000000000000222e-01
-3.266331658291456996e-01	1.534152534885523944e-01	1.499999999999999944e-02	4.000000000000000222e-01
-3.165829145728643601e-01	1.044099795881497705e+00	1.499999999999999944e-02	4.000000000000000222e-01
-3.065326633165829096e-01	2.059683176403316551e+00	1.499999999999999944e-02	4.000000000000000222e-01
-2.964824120603014590e-01	-3.000821302175477046e-01	1.499999999999999944e-02	4.000000000000000222e-01
-2.864321608040201195e-01	1.426611664899940290e+00	1.499999999999999944e-02	4.000000000000000222e-01
-2.763819095477386689e-01	1.189946865752058880e+00	1.499999999999999944e-02	4.000000000000000222e-01
-2.663316582914573294e-01	2.801522898445007570e+00	1.499999999999999944e-02	4.000000000000000222e-01
-2.562814070351758788e-01	-1.954944657409594111e-01	1.499999999999999944e-02	4.000000000000000222e-01
-2.462311557788944283e-01	-4.367176589450219026e-01	1.499999999999999944e-02	4.000000000000000222e-01
-2.361809045226130888e-01	4.983175289910448114e-01	1.499999999999999944e-02	4.000000000000000222e-01
-2.261306532663316382e-01	1.147659140050776960e+00	1.499999999999999944e-02	4.000000000000000222e-01
-2.160804020100501877e-01	6.283512017906951463e-01	1.499999999999999944e-02	4.000000000000000222e-01
-2.060301507537688481e-01	2.451312376780055757e+00	1.499999999999999944e-02	4.000000000000000222e-01
-1.959798994974873976e-01	-2.198592742004634726e-01	1.499999999999999944e-02	4.000000000000000222e-01
-1.859296482412060580e-01	1.016531969999646012e+00	1.499999999999999944e-02	4.000000000000000222e-01
-1.758793969849246075e-01	1.977156619689415695e+00	1.499999999999999944e-02	4.000000000000000222e-01
-1.658291457286431569e-01	3.227085783905162764e+00	1.499999999999999944e-02	4.000000000000000222e-01
-1.557788944723618174e-01	7.324327736541826894e-01	1.499999999999999944e-02	4.000000000000000222e-01
-1.457286432160803669e-01	2.717512360618386857e+00	1.499999999999999944e-02	4.000000000000000222e-01
-1.356783919597990273e-01	2.575183441633670078e+00	1.499999999999999944e-02	4.000000000000000222e-01
-1.256281407035175768e-01	3.507613189991920954e+00	1.499999999999999944e-02	4.000000000000000222e-01
-1.155778894472361262e-01	-8.851822406274922894e-01	1.499999999999999944e-02	4.000000000000000222e-01
-1.055276381909547867e-01	1.096563090713164268e+00	1.499999999999999944e-02	4.000000000000000222e-01
-9.547738693467333615e-02	2.766707752469286241e+00	1.499999999999999944e-02	4.000000000000000222e-01
-8.542713567839199662e-02	1.313161988750116471e+00	1.499999999999999944e-02	4.000000000000000222e-01
-7.537688442211054607e-02	1.659281308652344356e+00	1.499999999999999944e-02	4.000000000000000222e-01
-6.532663316582909552e-02	2.501058970327164843e+00	1.499999999999999944e-02	4.000000000000000222e-01
